
Round_1_Replicate_1
199     , -10933.3    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.971314   ,  0.00222623 ])
200     , -10921.4    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00322623 ])
210     , -10580.2    , array([ 9.54954    ,  1.13066    ,  3.26046    ,  12.5638    ,  0.18926    ,  14.1683    ,  0.969639   ,  0.000590596])
211     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222622 ])
212     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222622 ])
213     , -10916.9    , array([ 9.55724    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222622 ])
214     , -10918.8    , array([ 9.55624    ,  1.2719     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222622 ])
215     , -10917.4    , array([ 9.55624    ,  1.2709     ,  3.32496    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222622 ])
216     , -10917      , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5737    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222622 ])
217     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.192069   ,  14.1701    ,  0.970314   ,  0.00222622 ])
218     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1711    ,  0.970314   ,  0.00222622 ])
219     , -10933.3    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.971314   ,  0.00222622 ])
220     , -10921.4    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00322622 ])
221     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222621 ])
222     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222621 ])
223     , -10916.9    , array([ 9.55724    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222621 ])
224     , -10918.8    , array([ 9.55624    ,  1.2719     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222621 ])
225     , -10917.4    , array([ 9.55624    ,  1.2709     ,  3.32496    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222621 ])
226     , -10917      , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5737    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222621 ])
227     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.192069   ,  14.1701    ,  0.970314   ,  0.00222621 ])
228     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1711    ,  0.970314   ,  0.00222621 ])
229     , -10933.3    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.971314   ,  0.00222621 ])
230     , -10921.4    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00322621 ])
231     , -10749.8    , array([ 9.55289    ,  1.20078    ,  3.29221    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908403])
232     , -10749.8    , array([ 9.55289    ,  1.20078    ,  3.29221    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908403])
233     , -10749.8    , array([ 9.55389    ,  1.20078    ,  3.29221    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908403])
234     , -10751.8    , array([ 9.55289    ,  1.20178    ,  3.29221    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908403])
235     , -10750.3    , array([ 9.55289    ,  1.20078    ,  3.29321    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908403])
236     , -10749.9    , array([ 9.55289    ,  1.20078    ,  3.29221    ,  12.5693    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908403])
237     , -10749.8    , array([ 9.55289    ,  1.20078    ,  3.29221    ,  12.5683    ,  0.191164   ,  14.1692    ,  0.969976   ,  0.000908403])
238     , -10749.8    , array([ 9.55289    ,  1.20078    ,  3.29221    ,  12.5683    ,  0.190164   ,  14.1702    ,  0.969976   ,  0.000908403])
239     , -10766.1    , array([ 9.55289    ,  1.20078    ,  3.29221    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.970976   ,  0.000908403])
240     , -10754.2    , array([ 9.55289    ,  1.20078    ,  3.29221    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.0019084  ])
241     , -10749.8    , array([ 9.55289    ,  1.20078    ,  3.29221    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908402])
242     , -10749.8    , array([ 9.55289    ,  1.20078    ,  3.29221    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908402])
243     , -10749.8    , array([ 9.55389    ,  1.20078    ,  3.29221    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908402])
244     , -10751.8    , array([ 9.55289    ,  1.20178    ,  3.29221    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908402])
245     , -10750.3    , array([ 9.55289    ,  1.20078    ,  3.29321    ,  12.5683    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908402])
246     , -10749.9    , array([ 9.55289    ,  1.20078    ,  3.29221    ,  12.5693    ,  0.190164   ,  14.1692    ,  0.969976   ,  0.000908402])
