Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
1	Round_1_Replicate_8	-6848.87	13721.74	5414570.46	195.47	0.4669,8.4556,2.6684,0.8811,0.6861,3.2157,4.4533,0.1697,6.6882,2.5868,0.0971,0.0667
1	Round_1_Replicate_7	-30734.59	61493.18	1882797.96	1412.14	0.4493,7.2212,0.3387,0.1038,3.166,0.136,14.7108,8.1747,1.869,5.8431,0.7936,0.9899
1	Round_1_Replicate_7	-6090.2	12204.4	14260.37	1120.61	2.8207,0.2948,0.734,0.8052,0.0976,0.8015,0.2753,4.6935,0.1162,0.4641,0.2493,0.1022
1	Round_1_Replicate_7	-22818.34	45660.68	352327.63	3089.73	0.0778,0.1656,0.1604,0.1571,0.5093,0.2009,1.5733,2.1249,0.8159,9.48,0.9899,0.9899
1	Round_1_Replicate_6	-30853.9	61731.8	1111886.42	494.45	1.0954,1.1057,2.8371,0.7809,4.1266,3.5934,0.1205,1.658,4.5695,0.1941,0.9899,0.9899
1	Round_1_Replicate_9	-12124.94	24273.88	1.4312571826047183e+23	319.17	0.5719,13.0497,0.8228,2.5308,7.4721,2.5599,7.4307,4.361,0.1483,0.8656,0.8684,0.1094
1	Round_1_Replicate_9	-34649.08	69322.16	1752701.72	298.82	5.3019,0.7123,0.3676,1.4941,0.2367,0.1378,0.7179,0.2759,12.188,0.2265,0.9899,0.9899
1	Round_1_Replicate_7	-23456.06	46936.12	382603.47	2284.84	0.2769,0.1474,0.0788,0.0792,3.6021,0.5369,0.5824,14.1263,1.0063,0.0911,0.2408,0.9899
1	Round_1_Replicate_8	-20267.48	40558.96	188633.75	198.91	8.8782,1.2484,0.1247,7.622,0.8261,0.4272,0.3132,8.3657,9.3633,4.4662,0.2967,0.99
1	Round_1_Replicate_9	-9354.08	18732.16	19996.62	234.6	0.7552,1.2076,0.381,11.0864,0.289,0.1252,2.3639,0.3235,0.1326,1.3729,0.1955,0.6238
1	Round_1_Replicate_8	-9110.03	18244.06	18537.35	440.31	0.9494,0.2736,2.7278,0.9709,0.1032,0.3431,0.8831,3.8654,8.7888,0.1298,0.9899,0.2263
1	Round_1_Replicate_8	-23285.12	46594.24	394766.53	775.14	3.7103,0.1528,1.666,2.3809,3.1551,0.6163,0.5529,0.0604,0.2479,0.1231,0.9899,0.9899
1	Round_1_Replicate_8	-22301.3	44626.6	435614.06	163.79	0.3321,0.2882,1.0704,11.2696,1.8958,0.7174,0.331,1.0787,11.1532,1.2687,0.5484,0.9899
1	Round_1_Replicate_8	-23620.28	47264.56	348809.36	220.71	14.6229,4.5111,6.3999,0.1037,0.0706,0.0889,0.1432,0.4244,15.1765,16.4575,0.2687,0.2716
1	Round_1_Replicate_8	-4481.52	8987.04	13977.36	1846.73	9.5733,0.2309,0.1569,0.6283,0.1214,5.2464,0.7443,6.0158,0.4828,1.3413,0.9899,0.1595
1	Round_1_Replicate_10	-21316.34	42656.68	268689.36	2138.6	1.0596,0.4093,3.1774,0.2194,0.0664,12.8177,0.5528,10.5568,0.3388,2.6083,0.9899,0.9899
1	Round_1_Replicate_9	-9582.25	19188.5	35412.74	928.19	0.1501,0.2881,1.0595,1.3071,1.9599,0.2619,0.4441,0.0809,0.3827,0.0663,0.9898,0.4349
1	Round_1_Replicate_10	-32559.38	65142.76	9.762585590697335e+18	179.24	4.8867,9.2836,9.8413,6.8691,1.5909,4.2428,2.9816,0.1658,0.3983,2.723,0.9899,0.9899
1	Round_1_Replicate_7	-33544.79	67113.58	2707059.76	2558.87	0.1584,1.3613,1.0353,0.0838,6.3983,0.4162,10.1255,0.8859,0.0737,15.3102,0.9899,0.9899
1	Round_1_Replicate_9	-25023.62	50071.24	474707.05	1035.53	0.4499,0.6756,0.2444,0.6018,6.666,0.5697,0.1423,0.1074,0.3891,1.4396,0.3893,0.9895
1	Round_1_Replicate_10	-13483.82	26991.64	93861.53	119.88	0.3782,13.9143,10.3619,0.236,8.8208,0.8622,0.1422,9.4378,0.2014,13.9334,0.99,0.6338
1	Round_1_Replicate_9	-4653.88	9331.76	4721.24	964.72	4.0717,0.7421,0.1445,0.4837,0.2155,0.318,0.8468,7.3477,0.4415,0.1649,0.99,0.15
1	Round_1_Replicate_9	-28592.42	57208.84	1636526.38	714.16	2.6338,1.926,0.3936,0.1077,0.1894,0.2843,0.4428,10.5211,0.7555,1.3432,0.9899,0.9899
1	Round_1_Replicate_9	-10748.65	21521.3	392280.41	393.51	10.823,2.096,2.956,0.715,1.8864,4.2114,2.6422,1.8763,5.4779,2.364,0.1912,0.6024
1	Round_1_Replicate_11	-24832.91	49689.82	556788.48	250.51	3.6563,0.8415,1.9548,4.925,0.602,0.5044,0.6538,5.1108,8.6154,0.2469,0.9899,0.9899
1	Round_1_Replicate_10	-4593.24	9210.48	4262.03	403.18	12.0398,0.5092,1.3267,3.6862,1.8688,0.0723,0.5565,0.3209,1.9146,0.1696,0.1193,0.1633
1	Round_1_Replicate_9	-4448.77	8921.54	4594.95	424.55	0.3708,0.3949,14.4241,2.3542,0.235,13.8087,0.9557,0.4152,3.0573,13.3953,0.99,0.1152
1	Round_1_Replicate_11	-7089.2	14202.4	14111.3	1650.48	3.5287,0.4303,0.1325,0.2532,1.6213,0.9978,0.1744,1.9419,0.3999,3.4076,0.9899,0.0931
1	Round_1_Replicate_8	-33528.67	67081.34	2184906.34	448.87	0.8375,3.7238,0.0911,0.3647,6.3038,8.6855,0.2488,0.3792,0.248,1.7523,0.9899,0.9899
1	Round_1_Replicate_10	-16369.1	32762.2	74532.88	1299.3	0.2521,0.1681,3.6825,1.081,7.8664,9.9194,2.8681,0.1246,0.2804,2.4609,0.2874,0.9592
1	Round_1_Replicate_11	-4439.67	8903.34	16801.57	534.93	0.4653,1.0182,0.254,4.7911,0.2136,0.7827,0.1875,7.7536,0.717,2.7025,0.8456,0.096
1	Round_1_Replicate_10	-22497.87	45019.74	295643.3	3457.5	2.0445,0.1048,0.1401,0.223,0.1151,2.4136,2.2961,8.6749,1.987,1.9061,0.3681,0.9899
1	Round_1_Replicate_10	-10007.8	20039.6	72429.06	828.35	0.1341,2.1923,1.8691,0.8112,6.4995,14.3428,1.9814,0.3712,0.0745,0.1099,0.2538,0.61
