Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
1	Round_1_Replicate_7	-24926.09	49868.18	342575573.74	984.22	0.6751,0.9195,1.8034,0.4728,8.358,1.4592,0.2183,0.9898
1	Round_1_Replicate_5	-23093.25	46202.5	290738.66	208.13	14.5946,0.7816,0.1241,7.7723,0.4297,0.0793,17.1349,0.9896
1	Round_1_Replicate_9	-21200.01	42416.02	244122.64	863.43	0.2684,0.546,0.9911,5.5908,3.8767,0.0661,0.0965,0.9898
1	Round_1_Replicate_10	-38808.01	77632.02	6214217.39	429.21	0.0768,15.1589,1.5129,0.0877,0.0947,0.7633,2.2415,0.9898
1	Round_1_Replicate_8	-7344.0	14704.0	10598667894.1	701.38	5.1746,14.1697,0.1562,6.9466,0.2137,2.9441,0.0972,0.1803
1	Round_1_Replicate_10	-21094.52	42205.04	230504.18	1739.59	0.103,0.2192,0.1577,0.4698,0.8945,2.1058,8.6529,0.9898
1	Round_1_Replicate_5	-22518.13	45052.26	292234.17	2417.65	1.0872,0.0717,0.3014,0.3939,3.3143,0.2197,8.0645,0.9898
1	Round_1_Replicate_1	-29724.61	59465.22	2.85816093815278e+20	209.01	0.2319,1.8592,8.3013,4.783,11.7935,1.6464,8.7819,0.9898
1	Round_1_Replicate_6	-6644.88	13305.76	18771.6	289.07	0.0648,0.5107,1.0001,6.896,0.2003,0.1291,4.3024,0.1062
1	Round_1_Replicate_11	-34139.59	68295.18	3180941.28	931.86	1.5624,2.7401,0.2115,0.0998,0.0766,0.231,0.239,0.9898
1	Round_1_Replicate_9	-13236.74	26489.48	51040357.58	344.15	4.3816,5.62,0.732,0.6679,1.8283,3.3452,2.724,0.6994
1	Round_1_Replicate_6	-11500.3	23016.6	44174.77	1597.09	0.6374,0.0927,11.4423,0.1475,0.5904,1.1919,0.211,0.66
1	Round_1_Replicate_2	-29078.92	58173.84	1626418.45	1200.47	0.1204,0.8163,16.6874,0.1673,5.7742,0.2248,1.6463,0.9898
1	Round_1_Replicate_7	-9805.0	19626.0	27905.29	685.69	5.1327,2.2509,0.5014,0.1783,1.101,4.5253,0.6669,0.3135
1	Round_1_Replicate_10	-20164.52	40345.04	204853.51	1586.4	4.5506,0.1955,0.1427,0.5179,3.3645,1.1635,0.7761,0.9896
1	Round_1_Replicate_7	-25168.68	50353.36	802190.07	1317.74	3.819,0.4661,0.2248,0.1082,0.0641,4.9696,0.6399,0.9898
1	Round_1_Replicate_3	-14991.24	29998.48	167967.24	1360.83	0.4703,0.1639,0.0816,0.4728,0.0649,0.403,2.4496,0.4912
1	Round_1_Replicate_11	-28719.27	57454.54	1163833624586999.8	177.45	0.2453,4.8775,0.2758,8.1539,2.9093,0.063,16.3066,0.9898
1	Round_1_Replicate_8	-6840.26	13696.52	2335385.39	889.16	2.8308,0.1083,1.9342,14.8714,0.2717,4.5723,0.0726,0.4282
1	Round_1_Replicate_11	-22570.74	45157.48	314737.16	674.23	6.1675,0.694,0.5938,0.9815,1.7789,1.5417,2.1012,0.9896
1	Round_1_Replicate_8	-5270.88	10557.76	5073563.55	907.66	0.6335,0.4149,0.1299,2.4681,7.5991,1.1381,0.8395,0.2334
1	Round_1_Replicate_12	-27265.01	54546.02	6.049953862236164e+17	810.49	0.911,4.9153,6.2027,1.4005,6.4444,0.1966,0.0712,0.9898
1	Round_1_Replicate_4	-21080.81	42177.62	252723.44	1094.2	0.227,1.0629,1.4042,0.4447,0.081,0.128,0.109,0.9896
1	Round_1_Replicate_9	-24222.07	48460.14	50994037476821.95	821.74	11.5083,0.527,9.1109,0.9169,0.0617,10.9412,0.1222,0.9898
1	Round_1_Replicate_12	-22264.1	44544.2	374029.87	1259.33	1.3994,0.2569,3.3348,0.2615,6.7877,0.4034,0.2533,0.9898
1	Round_1_Replicate_9	-10371.53	20759.06	5237807484300815.0	412.12	2.0852,2.0974,7.515,6.4986,5.9105,0.1333,0.3756,0.3457
1	Round_1_Replicate_5	-8469.14	16954.28	19772.45	668.44	0.3325,0.096,3.1189,15.3672,2.8908,0.0969,0.1744,0.5211
1	Round_1_Replicate_12	-6922.88	13861.76	780207718639.8	270.63	0.165,5.5631,0.0624,2.4986,2.2694,1.1885,13.9662,0.1013
1	Round_1_Replicate_13	-11914.37	23844.74	28914.35	630.16	0.1349,5.3104,13.3536,1.088,0.8118,0.2335,0.2732,0.805
1	Round_1_Replicate_9	-29202.1	58420.2	4.30328181984291e+17	451.44	0.5136,11.1133,11.864,1.2064,8.4262,0.3738,9.7816,0.9898
1	Round_1_Replicate_13	-8664.74	17345.48	17165.99	262.26	16.063,8.4264,0.8115,2.9244,0.1342,0.0964,1.1558,0.2593
1	Round_1_Replicate_14	-11157.88	22331.76	4.5761216060105286e+17	634.64	2.8174,1.381,0.9074,7.5477,8.013,2.2935,0.1771,0.3842
1	Round_1_Replicate_10	-26178.96	52373.92	204284894592.23	877.68	2.9926,1.2913,0.1882,0.5208,7.5824,5.9627,3.1263,0.9898
1	Round_1_Replicate_15	-26668.6	53353.2	1727710259248.73	803.17	5.0451,3.8564,12.8466,0.3828,3.597,0.1836,0.1034,0.9895
1	Round_1_Replicate_14	-4978.1	9972.2	91172.54	502.62	0.5012,0.4452,1.2161,8.4737,3.9158,0.8237,0.5324,0.2255
1	Round_1_Replicate_7	-32176.02	64368.04	1.1307438258452295e+25	173.09	1.5886,8.8168,1.6383,5.9172,7.4766,1.1015,15.2803,0.9897
1	Round_1_Replicate_10	-20576.64	41169.28	221328.35	722.38	0.0843,0.4006,5.9183,0.9992,0.5987,0.5688,9.0001,0.9896
1	Round_1_Replicate_11	-31052.79	62121.58	1.78973570036343e+18	328.72	1.503,7.9176,8.7072,1.1315,3.2032,8.2304,1.3101,0.9898
1	Round_1_Replicate_11	-18377.36	36770.72	208662.68	274.87	4.0676,0.0835,11.8221,10.436,8.4049,2.663,7.6284,0.9898
1	Round_2_Replicate_1	-13333.48	26682.96	2.394563046476481e+27	1010.26	3.2542,18.722,0.786,4.2033,0.0522,9.1789,0.0195,0.0433
1	Round_1_Replicate_6	-21134.49	42284.98	242608.9	3209.7	0.3607,0.0764,0.163,0.2494,2.8734,1.9973,9.2669,0.9897
1	Round_1_Replicate_15	-5404.94	10825.88	10074.96	943.04	0.1652,0.6594,0.1798,4.6989,0.3945,0.289,0.172,0.1586
1	Round_1_Replicate_8	-18770.26	37556.52	171625.79	1680.42	0.1446,0.1051,1.0261,0.5349,4.2163,2.7056,1.5332,0.9898
1	Round_1_Replicate_12	-30816.99	61649.98	5.824275181201338e+21	730.69	9.0942,15.7993,4.3996,1.0652,11.9962,0.4546,0.113,0.9898
1	Round_1_Replicate_12	-29123.4	58262.8	72582200604968.98	498.61	0.2201,4.3943,0.1563,1.62,4.1121,1.7038,2.564,0.9898
1	Round_2_Replicate_2	-25469.82	50955.64	1263607.37	404.87	16.7062,2.2405,0.3803,19.8,0.0437,0.6369,0.3653,0.9895
1	Round_1_Replicate_7	-32033.86	64083.72	1506412.01	1126.73	1.6865,0.6491,0.1476,0.2573,0.3943,0.1636,1.121,0.9898
1	Round_2_Replicate_1	-12720.04	25456.08	1403424748282693.8	841.7	1.5971,2.7882,0.3029,1.6773,6.2008,5.5804,0.1116,0.6252
1	Round_1_Replicate_9	-9742.68	19501.36	62963.29	466.67	3.7103,0.1532,0.445,3.1279,0.1608,0.1304,4.1795,0.0896
1	Round_1_Replicate_11	-23421.95	46859.9	483958.52	808.77	0.236,0.1359,0.4768,4.13,0.3431,2.9968,6.6222,0.9898
1	Round_1_Replicate_13	-9194.59	18405.18	36998627992.04	959.04	0.2868,5.4344,0.3552,0.4117,8.7994,1.7424,7.7873,0.131
1	Round_2_Replicate_3	-12489.69	24995.38	1.4557227875048976e+25	456.77	6.632,4.8795,0.1353,18.722,1.2926,9.2058,0.2577,0.0605
1	Round_1_Replicate_8	-19213.7	38443.4	184883.01	1460.26	1.0136,0.0711,0.7094,0.4657,10.7356,0.804,0.1516,0.9896
1	Round_2_Replicate_2	-8013.5	16043.0	1110232874426.38	841.54	1.3718,1.7515,0.3505,2.9527,6.5349,0.9249,0.1184,0.2456
1	Round_1_Replicate_13	-18970.59	37957.18	160512.68	570.69	0.3244,6.1983,1.4669,0.1722,0.1599,10.6485,1.5894,0.8934
1	Round_1_Replicate_10	-24952.4	49920.8	728325.84	1204.38	0.4463,1.2663,0.8617,0.1331,0.2231,1.7677,0.2067,0.9898
1	Round_1_Replicate_13	-10606.75	21229.5	41154.64	405.04	1.568,5.9578,0.8971,0.4545,1.7125,1.0565,9.6452,0.2973
1	Round_1_Replicate_12	-6920.67	13857.34	19269.01	310.19	1.893,4.8172,0.1405,15.0109,0.0673,0.2245,0.9096,0.112
1	Round_2_Replicate_4	-28567.97	57151.94	1.5781773920206464e+16	587.13	11.1345,18.722,0.5745,5.3588,1.108,2.738,0.133,0.9898
1	Round_1_Replicate_9	-11614.75	23245.5	5780556502.55	608.76	0.7161,5.8955,0.1182,9.2971,3.563,0.101,0.2645,0.5513
1	Round_2_Replicate_3	-7166.46	14348.92	694723089488.77	396.52	1.1126,1.1668,0.5468,11.1314,0.5933,3.3882,1.3442,0.3434
1	Round_1_Replicate_11	-24505.35	49026.7	1486399.5	790.81	1.7671,1.6426,5.4392,0.3048,0.0843,9.0535,0.7877,0.9898
1	Round_1_Replicate_13	-10670.76	21357.52	27551.14	1020.59	0.3936,1.011,4.5279,0.1794,1.4214,0.4697,5.0805,0.0822
1	Round_2_Replicate_5	-17635.88	35287.76	3.7707629982018726e+17	823.39	1.1216,6.5916,0.5464,18.722,0.2004,2.6393,0.0559,0.8438
1	Round_1_Replicate_14	-22280.93	44577.86	390824.49	511.02	0.5933,0.3093,0.596,7.6551,0.24,2.4624,7.1702,0.9898
