Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
1	Round_1_Replicate_15	-20945.28	41902.56	253331.03	389.49	0.2426,10.9267,2.8641,2.3779,1.3688,0.9895
1	Round_1_Replicate_6	-23525.81	47063.62	39526290.39	243.53	1.5404,4.0021,2.8338,0.4582,8.4765,0.9896
1	Round_2_Replicate_1	-9349.12	18710.24	2327967448265859.0	454.39	5.8743,1.1645,0.1886,8.8244,0.4344,0.3525
1	Round_2_Replicate_1	-9138.56	18289.12	23109.82	87.4	0.2373,19.8,1.3159,0.1582,19.8,0.6117
1	Round_1_Replicate_14	-26388.14	52788.28	926772.44	1445.96	0.8413,0.2769,5.7319,0.8672,0.7877,0.9898
1	Round_2_Replicate_1	-27395.74	54803.48	1497946.36	1095.32	4.9563,0.1828,0.1733,1.0291,0.0368,0.9898
1	Round_2_Replicate_1	-6181.68	12375.36	11580.14	887.3	0.7981,1.2869,0.6899,0.0336,0.1372,0.3736
1	Round_2_Replicate_1	-5343.87	10699.74	9411.29	255.02	0.4895,11.3148,0.7903,0.1975,1.4408,0.1046
1	Round_2_Replicate_4	-20908.92	41829.84	5.088422875051627e+25	315.9	2.9824,18.3759,3.6461,12.1433,1.1902,0.7728
1	Round_2_Replicate_2	-9366.38	18744.76	3.4911781425836327e+19	442.97	1.6986,18.3759,0.1829,7.198,0.7318,0.0756
1	Round_2_Replicate_2	-4142.84	8297.68	23338.5	521.22	1.1623,1.6104,2.5894,0.1649,3.3524,0.0154
1	Round_2_Replicate_2	-17264.29	34540.58	1.5689358735822372e+18	890.37	1.5824,3.5261,0.153,2.2295,0.0449,0.8311
1	Round_2_Replicate_2	-6000.36	12012.72	7780551367.44	198.68	0.4813,14.6892,10.1135,0.1056,1.7453,0.0185
1	Round_2_Replicate_2	-4584.68	9181.36	8091.97	916.3	0.1371,8.1761,0.4742,0.1189,0.0594,0.0528
1	Round_2_Replicate_5	-11156.1	22324.2	2.693657487050877e+21	187.78	2.4869,17.0542,5.7971,2.0383,1.3508,0.0208
1	Round_1_Replicate_15	-19607.56	39227.12	175998.65	4933.26	0.0761,0.1793,11.9721,15.4087,2.1763,0.9893
1	Round_2_Replicate_3	-4427.23	8866.46	4081.51	157.73	1.5163,8.569,0.2963,0.135,7.4881,0.2132
1	Round_2_Replicate_3	-19478.97	38969.94	595290.55	930.22	0.4163,1.6154,0.0947,4.5968,0.6916,0.9896
1	Round_1_Replicate_7	-13326.34	26664.68	60055.55	1218.16	0.3311,0.5873,0.3797,0.1908,0.3918,0.7702
1	Round_2_Replicate_6	-6141.4	12294.8	2071724224.63	209.98	2.6659,14.6892,0.7857,0.678,1.2141,0.0979
1	Round_2_Replicate_3	-6749.73	13511.46	11108757855940.36	921.29	1.1588,1.3451,8.2048,0.0284,0.0746,0.0621
1	Round_2_Replicate_1	-7441.07	14894.14	10106447786.22	1100.03	0.1394,15.1931,5.3334,14.6892,0.3858,0.3048
1	Round_2_Replicate_3	-3773.14	7558.28	3100.62	538.46	0.4693,1.7414,1.0873,0.3028,4.365,0.0205
1	Round_2_Replicate_4	-3125.55	6263.1	1536.57	686.09	0.3921,1.4689,2.8329,0.6152,2.1805,0.0254
1	Round_2_Replicate_3	-23580.8	47173.6	1.3117893351767046e+27	95.11	8.1664,7.5617,6.1171,7.1195,13.8784,0.8481
1	Round_2_Replicate_4	-5914.33	11840.66	7438.59	598.61	0.9719,1.4443,0.5729,0.2939,1.213,0.3012
1	Round_2_Replicate_4	-11679.0	23370.0	42295.4	1771.73	0.3366,0.1871,0.3291,0.8377,1.2801,0.399
1	Round_2_Replicate_1	-8002.71	16017.42	27270.22	10002.9	0.0502,0.0693,0.0913,11.1263,18.3759,0.2154
